Unnamed: 0,Name,PGC,dis_center_CoM_CenA_M83_0.76,e_dis_center_min_CoM_CenA_M83_0.76,e_dis_center_max_CoM_CenA_M83_0.76,major_infall_velocity_CoM_CenA_M83_0.76,e_major_infall_velocity_min_CoM_CenA_M83_0.76,e_major_infall_velocity_max_CoM_CenA_M83_0.76,minor_infall_velocity_CoM_CenA_M83_0.76,e_minor_infall_velocity_min_CoM_CenA_M83_0.76,e_minor_infall_velocity_max_CoM_CenA_M83_0.76
239,PGC5936246,PGC5936246,5.0988357748106425,0.5,0.5,396.0789308116881,130,130,502.56879355313185,80,80
240,PGC9995203,PGC9995203,6.447782011948395,0.5,0.5,553.1049066566561,130,130,484.7758558196682,80,80
241,PGC5364833,PGC5364833,6.450453103427206,0.5,0.5,616.8589891477964,130,130,558.7233735465866,80,80
242,PGC7223529,PGC7223529,6.033430736478453,0.5,0.5,563.9405737631294,130,130,513.9397849572073,80,80
243,PGC1392196,PGC1392196,14.468445338358055,0.5,0.5,1347.7676492095845,130,130,1198.537283365065,80,80
244,PGC9280522,PGC9280522,15.010809962097387,0.5,0.5,1252.2252989702097,130,130,1256.7156312284721,80,80
245,PGC4192454,PGC4192454,14.609536020068647,0.5,0.5,1609.3234403966835,130,130,1173.4660340777807,80,80
246,PGC6392091,PGC6392091,12.536940845353994,0.5,0.5,1181.5541920825465,130,130,950.9205158849672,80,80
247,PGC1208475,PGC1208475,10.873120666988484,0.5,0.5,1085.928068346112,130,130,878.483786601757,80,80
248,PGC7145731,PGC7145731,13.36921664459982,0.5,0.5,1015.721719240139,130,130,1156.4354981386032,80,80
249,PGC6716149,PGC6716149,13.811997286706381,0.5,0.5,1119.4105343317547,130,130,1299.4062663019436,80,80
250,PGC6029808,PGC6029808,7.895853563391355,0.5,0.5,855.5851053981703,130,130,792.4794505850123,80,80
251,PGC9118246,PGC9118246,14.73621608206317,0.5,0.5,1081.250405569417,130,130,1329.3500182591774,80,80
252,PGC6330682,PGC6330682,6.472934419365602,0.5,0.5,445.2488375757325,130,130,566.3133767751351,80,80
253,PGC5913506,PGC5913506,12.981958053103806,0.5,0.5,1100.8913841410135,130,130,1110.5570476085454,80,80
254,PGC1258723,PGC1258723,7.712109539188314,0.5,0.5,833.026463557835,130,130,773.7735885876309,80,80
255,PGC6741979,PGC6741979,8.836281108484583,0.5,0.5,1071.2627018629726,130,130,654.1936506363257,80,80
256,PGC7196215,PGC7196215,14.749690972795158,0.5,0.5,1370.8262121016792,130,130,1286.0751469174058,80,80
257,PGC8371737,PGC8371737,8.49820646689589,0.5,0.5,802.3351502270793,130,130,801.5825206774421,80,80
258,PGC7220799,PGC7220799,13.06447741283213,0.5,0.5,1081.4027857368367,130,130,1129.0947938061581,80,80
259,PGC9575867,PGC9575867,9.306867981465597,0.5,0.5,768.3373860271107,130,130,742.6556704084014,80,80
260,PGC9960316,PGC9960316,13.528443631063267,0.5,0.5,1049.2347822344086,130,130,1106.0272195948803,80,80
261,PGC3783703,PGC3783703,13.9535007681511,0.5,0.5,1276.2659654003844,130,130,1120.491907720586,80,80
262,PGC4564243,PGC4564243,9.346567665725907,0.5,0.5,814.660275366008,130,130,750.7589140168984,80,80
263,PGC5547859,PGC5547859,8.249365407681356,0.5,0.5,533.5712414273926,130,130,639.5447554387765,80,80
264,PGC1561956,PGC1561956,11.495133394276502,0.5,0.5,771.1516610780574,130,130,948.0637926038227,80,80
265,PGC2397397,PGC2397397,4.84176531255011,0.5,0.5,365.7954169819185,130,130,312.0316759058755,80,80
266,PGC6040470,PGC6040470,4.789143418910078,0.5,0.5,264.75822548093134,130,130,320.58460721160435,80,80
267,PGC8818493,PGC8818493,6.412070547997366,0.5,0.5,356.4467648678549,130,130,495.91646684597254,80,80
268,PGC1727657,PGC1727657,9.691398082869606,0.5,0.5,720.6219103408622,130,130,974.3835934150851,80,80
269,PGC7422133,PGC7422133,13.954528691552149,0.5,0.5,1309.194464884394,130,130,1213.1465381921425,80,80
270,PGC3232705,PGC3232705,10.99553873053275,0.5,0.5,739.5199083757934,130,130,881.1860660712773,80,80
271,PGC3149545,PGC3149545,12.942233012270222,0.5,0.5,991.4504455354298,130,130,1050.1025775477408,80,80
272,PGC2864184,PGC2864184,13.43249205025694,0.5,0.5,1271.8654233150633,130,130,1307.7982696317165,80,80
273,PGC9718998,PGC9718998,15.25803922882052,0.5,0.5,1101.8082612462445,130,130,1219.6536858003358,80,80
274,PGC6173978,PGC6173978,11.617324127661531,0.5,0.5,848.0778101606603,130,130,985.8463325097239,80,80
275,PGC8079503,PGC8079503,13.480995501760047,0.5,0.5,1408.5888090860915,130,130,1188.7622313904844,80,80
276,PGC7112861,PGC7112861,13.582634494299752,0.5,0.5,930.9755945990881,130,130,1147.689619095609,80,80
277,PGC3801991,PGC3801991,6.495956383051512,0.5,0.5,657.5335904037646,130,130,544.3543684212569,80,80
278,PGC9265307,PGC9265307,11.343776123418836,0.5,0.5,973.7824651881954,130,130,1131.8162154314664,80,80
279,PGC4818133,PGC4818133,9.740182699029807,0.5,0.5,921.4539372593324,130,130,786.1558382469464,80,80
280,PGC5216290,PGC5216290,10.914972595525317,0.5,0.5,714.7501384051209,130,130,917.6477857984783,80,80
281,PGC6449520,PGC6449520,5.126855453275042,0.5,0.5,309.0835143057592,130,130,402.30272768892837,80,80
282,PGC4674661,PGC4674661,11.559991336639786,0.5,0.5,1203.2900563331975,130,130,960.6679918278606,80,80
283,PGC9360571,PGC9360571,14.025984813624016,0.5,0.5,1187.0024797533854,130,130,1232.12996539212,80,80
284,PGC4832738,PGC4832738,12.254829490379823,0.5,0.5,1290.3064248544206,130,130,1038.0900024661485,80,80
285,PGC1421944,PGC1421944,15.106032712378587,0.5,0.5,1420.7532993009954,130,130,1330.9321548266114,80,80
286,PGC9249829,PGC9249829,11.394654737839085,0.5,0.5,950.2130270404318,130,130,873.761587058769,80,80
287,PGC5255078,PGC5255078,7.326446519504021,0.5,0.5,646.436078784835,130,130,558.7523832388504,80,80
288,PGC5420307,PGC5420307,12.735320312329202,0.5,0.5,1121.0100340969286,130,130,1113.330829343479,80,80
289,PGC6928743,PGC6928743,7.610817554754867,0.5,0.5,609.9250944273047,130,130,696.666866721431,80,80
290,PGC5299154,PGC5299154,12.212163402014362,0.5,0.5,818.8498955653448,130,130,1025.5061751552003,80,80
291,PGC2206084,PGC2206084,6.725438856250447,0.5,0.5,471.4010524955541,130,130,424.7258067929755,80,80
292,PGC4564330,PGC4564330,10.852533877856484,0.5,0.5,821.6966469169902,130,130,867.9451481901976,80,80
293,PGC2414029,PGC2414029,9.117551047555954,0.5,0.5,801.2147114227636,130,130,918.2193180201866,80,80
294,PGC3763511,PGC3763511,8.071175287679216,0.5,0.5,666.8675051029415,130,130,737.0495636782006,80,80
295,PGC6733598,PGC6733598,6.054461642741769,0.5,0.5,563.0656237864268,130,130,488.3231795984646,80,80
296,PGC6773530,PGC6773530,14.700533080784027,0.5,0.5,1188.9257435467016,130,130,1128.3129932732975,80,80
297,PGC6894942,PGC6894942,13.03632030660651,0.5,0.5,1317.9953376974088,130,130,976.5641972992067,80,80
298,PGC9075403,PGC9075403,7.1918227597488364,0.5,0.5,807.2213922683858,130,130,571.2484289485375,80,80
299,PGC7235107,PGC7235107,12.431162363233257,0.5,0.5,1053.6269127580554,130,130,1011.9614692092973,80,80
300,PGC7777012,PGC7777012,10.256040218166369,0.5,0.5,1110.8628958276458,130,130,948.0812714055245,80,80
301,PGC2820699,PGC2820699,7.985105948745167,0.5,0.5,529.7021868201539,130,130,660.643227723076,80,80
302,PGC9526097,PGC9526097,13.175044330320043,0.5,0.5,1214.4407078595866,130,130,1096.3188102894828,80,80
303,PGC2281085,PGC2281085,15.01648468126064,0.5,0.5,1588.4693890559593,130,130,1275.0775933212315,80,80
304,PGC5091214,PGC5091214,14.163765494402265,0.5,0.5,1341.016873623898,130,130,999.3727149185759,80,80
305,PGC3681968,PGC3681968,14.249573456987363,0.5,0.5,1172.6047797036542,130,130,1210.9005084078499,80,80
306,PGC4922237,PGC4922237,8.163793799341121,0.5,0.5,534.4245368768459,130,130,672.7945826425695,80,80
307,PGC8498130,PGC8498130,9.88919626378454,0.5,0.5,671.2676093501186,130,130,659.8973419780198,80,80
308,PGC9153335,PGC9153335,10.847314426462232,0.5,0.5,1134.2898141092544,130,130,940.2053841292656,80,80
309,PGC8784239,PGC8784239,7.62515454702919,0.5,0.5,540.2338470341545,130,130,654.056754955429,80,80
310,PGC4647915,PGC4647915,5.497650456602639,0.5,0.5,543.8959445535025,130,130,435.49239606719976,80,80
311,PGC9095888,PGC9095888,11.738691794998521,0.5,0.5,1174.9363125267064,130,130,995.9078767873752,80,80
312,PGC1958324,PGC1958324,12.32319039454537,0.5,0.5,1136.952848980045,130,130,978.8528626003155,80,80
313,PGC2933384,PGC2933384,4.225987847774715,0.5,0.5,163.07409657163888,130,130,360.09749856764233,80,80
314,PGC1274305,PGC1274305,11.453741166834332,0.5,0.5,1228.5226755575868,130,130,993.832159553716,80,80
315,PGC8908175,PGC8908175,7.031794121489101,0.5,0.5,964.410042088479,130,130,817.930509404708,80,80
316,PGC8180819,PGC8180819,4.583719882184417,0.5,0.5,81.42454252026084,130,130,160.20864261188146,80,80
317,PGC3258897,PGC3258897,3.734913328959063,0.5,0.5,432.2617448377855,130,130,346.9130358688904,80,80
318,PGC7678989,PGC7678989,15.215005572184545,0.5,0.5,1275.5480637201886,130,130,1326.4799498213154,80,80
319,PGC5083172,PGC5083172,12.031019950896289,0.5,0.5,1089.934122689019,130,130,1059.3803633128825,80,80
320,PGC5192288,PGC5192288,8.208656874543749,0.5,0.5,914.1046577977752,130,130,723.0631914881852,80,80
321,PGC2396386,PGC2396386,6.950666129292159,0.5,0.5,553.844650910251,130,130,538.1667698157819,80,80
322,PGC5530473,PGC5530473,11.858906779865519,0.5,0.5,759.41084633241,130,130,902.8464047272895,80,80
323,PGC4378080,PGC4378080,7.6224377831649175,0.5,0.5,563.1274045985656,130,130,649.4194685770091,80,80
324,PGC9821232,PGC9821232,4.760430907721341,0.5,0.5,195.09119919115338,130,130,384.3937237649676,80,80
325,PGC3776978,PGC3776978,6.629023343663832,0.5,0.5,680.1312358304722,130,130,491.95129051171426,80,80
326,PGC3769406,PGC3769406,6.12162158247201,0.5,0.5,669.0244406163074,130,130,375.7269792841158,80,80
327,PGC7922750,PGC7922750,5.477646065209426,0.5,0.5,455.92739035259547,130,130,421.03905572437935,80,80
328,PGC7157636,PGC7157636,13.40950045864501,0.5,0.5,1271.4762544028442,130,130,1093.4839167135817,80,80
329,PGC8889759,PGC8889759,14.983673683377145,0.5,0.5,1408.9647055771015,130,130,1286.4089049170607,80,80
330,PGC6555438,PGC6555438,9.310520083609322,0.5,0.5,594.1176196600507,130,130,728.6119763316264,80,80
331,PGC1274958,PGC1274958,5.483039137097773,0.5,0.5,516.0506131532272,130,130,396.3214346868375,80,80
332,PGC4209209,PGC4209209,11.397591523368343,0.5,0.5,1074.8293783931147,130,130,808.7699461387662,80,80
333,PGC8164122,PGC8164122,4.019316915056833,0.5,0.5,444.6626596755247,130,130,296.2153069643615,80,80
334,PGC9038485,PGC9038485,6.516661558346415,0.5,0.5,461.8267315884964,130,130,466.1319461678621,80,80
335,PGC9321994,PGC9321994,7.055439330337389,0.5,0.5,761.8119518839003,130,130,495.68082169551684,80,80
336,PGC9584486,PGC9584486,8.86731162144343,0.5,0.5,484.786178491418,130,130,743.7760771229927,80,80
337,PGC6346998,PGC6346998,4.777124253387072,0.5,0.5,148.33076481532922,130,130,446.0547474086281,80,80
338,PGC7478882,PGC7478882,11.609157039893836,0.5,0.5,938.9475956656524,130,130,996.9210981405427,80,80
339,PGC8553068,PGC8553068,8.604012577844587,0.5,0.5,796.305281043569,130,130,596.2957442096025,80,80
340,PGC4838729,PGC4838729,10.142034108033211,0.5,0.5,928.559585714659,130,130,815.1513953492283,80,80
341,PGC1113340,PGC1113340,13.917237892751931,0.5,0.5,1239.800123253591,130,130,1278.101290815508,80,80
342,PGC1276664,PGC1276664,14.879014830558836,0.5,0.5,1209.3257163662663,130,130,1198.1027717435954,80,80
343,PGC9850225,PGC9850225,3.703375212948595,0.5,0.5,316.11782091429313,130,130,422.5139355466663,80,80
344,PGC7902536,PGC7902536,11.149366253973158,0.5,0.5,815.2947217466367,130,130,876.7263869299535,80,80
345,PGC3790571,PGC3790571,8.531492129935991,0.5,0.5,542.7631559753343,130,130,598.2754086494527,80,80
346,PGC5402520,PGC5402520,9.652793086281369,0.5,0.5,904.7667179369652,130,130,804.8546818172517,80,80
347,PGC7787615,PGC7787615,5.075182320019228,0.5,0.5,610.1979617593533,130,130,398.06072999083443,80,80
348,PGC6366841,PGC6366841,10.83014741359413,0.5,0.5,1084.9176944830158,130,130,942.6659102476885,80,80
349,PGC1280909,PGC1280909,6.81190951783256,0.5,0.5,830.972050592267,130,130,466.2724187449736,80,80
350,PGC9221807,PGC9221807,13.035334917515117,0.5,0.5,1250.7317900475484,130,130,996.0678583121612,80,80
351,PGC4618127,PGC4618127,10.279302781810442,0.5,0.5,861.7018372457895,130,130,719.2030120817843,80,80
352,PGC5537124,PGC5537124,12.973140983059599,0.5,0.5,1104.9724916711345,130,130,1062.5512050140658,80,80
353,PGC8080720,PGC8080720,7.270751987098674,0.5,0.5,720.7855254879354,130,130,571.4574283942957,80,80
354,PGC5318724,PGC5318724,8.973643508199936,0.5,0.5,866.5099526793028,130,130,765.1696979712971,80,80
355,PGC9235532,PGC9235532,14.957686195635281,0.5,0.5,1407.5913458823572,130,130,1044.448391517411,80,80
356,PGC6196156,PGC6196156,9.756914439528177,0.5,0.5,1013.3725087637365,130,130,839.2964099380628,80,80
357,PGC1773083,PGC1773083,13.591594457026575,0.5,0.5,1003.3172622970121,130,130,1160.2278129419842,80,80
358,PGC6442135,PGC6442135,13.504654369974132,0.5,0.5,1343.1720405320223,130,130,1176.6203140312007,80,80
359,PGC3132163,PGC3132163,3.8599259634441982,0.5,0.5,469.3219978315791,130,130,403.2449959210525,80,80
360,PGC8307538,PGC8307538,5.893840029477693,0.5,0.5,695.3761299997168,130,130,597.7060714922743,80,80
361,PGC3722891,PGC3722891,5.659564417041681,0.5,0.5,289.6804096405609,130,130,539.4906302124753,80,80
362,PGC8396570,PGC8396570,11.395501625786252,0.5,0.5,949.6985506712776,130,130,994.5438670863799,80,80
363,PGC7725469,PGC7725469,7.505967629158753,0.5,0.5,319.19654965192154,130,130,579.5478311068582,80,80
364,PGC7586644,PGC7586644,12.28432565064078,0.5,0.5,919.8927467259642,130,130,1000.8613307674992,80,80
365,PGC5400326,PGC5400326,11.20959887469289,0.5,0.5,924.8126791903285,130,130,977.1557612900891,80,80
366,PGC3689137,PGC3689137,12.454692872079706,0.5,0.5,1083.6352117894542,130,130,1028.3149714269853,80,80
367,PGC5974881,PGC5974881,6.059111072122032,0.5,0.5,467.658815482329,130,130,419.6688497527408,80,80
368,PGC1869310,PGC1869310,9.436246037531156,0.5,0.5,926.5082328606056,130,130,742.7976609544921,80,80
369,PGC3458575,PGC3458575,8.56147364236723,0.5,0.5,648.8110840407004,130,130,820.6691137546889,80,80
370,PGC9702024,PGC9702024,12.516245744040658,0.5,0.5,1303.0660019841032,130,130,1043.6458341370846,80,80
371,PGC5026395,PGC5026395,14.469777067647838,0.5,0.5,1040.3150093335685,130,130,1050.5486665549688,80,80
372,PGC7645928,PGC7645928,12.49055395766961,0.5,0.5,1287.457596587474,130,130,1127.0241461734902,80,80
373,PGC1563755,PGC1563755,13.919372927482987,0.5,0.5,1199.3703006768742,130,130,1230.1896892150567,80,80
374,PGC5999677,PGC5999677,12.144541595732811,0.5,0.5,855.7652478139437,130,130,959.6115656185733,80,80
375,PGC7403283,PGC7403283,9.029915209371497,0.5,0.5,693.2027227787166,130,130,776.8094923999997,80,80
376,PGC4050246,PGC4050246,12.638135620906777,0.5,0.5,1216.9875355834974,130,130,1049.640762591532,80,80
377,PGC4269125,PGC4269125,6.6619724453840945,0.5,0.5,597.0404316184827,130,130,302.45429698763536,80,80
378,PGC5125125,PGC5125125,14.206267439683542,0.5,0.5,1243.1674935408384,130,130,1181.4531675913952,80,80
379,PGC1649177,PGC1649177,12.927089705326006,0.5,0.5,1162.404688112104,130,130,1038.130736463033,80,80
380,PGC5746274,PGC5746274,13.808815291257904,0.5,0.5,1234.0123345543184,130,130,1123.4323062278272,80,80
381,PGC7066703,PGC7066703,5.628855173674839,0.5,0.5,404.5337906260343,130,130,345.200399375312,80,80
382,PGC5317252,PGC5317252,9.204507577734347,0.5,0.5,790.0112990072821,130,130,736.1287615156592,80,80
383,PGC1462874,PGC1462874,5.642750152891395,0.5,0.5,583.7876380304594,130,130,488.5491517908004,80,80
384,PGC4777650,PGC4777650,11.276697652534901,0.5,0.5,1006.4411301443631,130,130,1040.1374195781186,80,80
385,PGC8452284,PGC8452284,6.158119230572064,0.5,0.5,669.7878610531786,130,130,479.5272422672681,80,80
386,PGC1301128,PGC1301128,8.652737216107461,0.5,0.5,833.9800571540975,130,130,695.3743153884028,80,80
387,PGC5041496,PGC5041496,12.218840262266047,0.5,0.5,995.8886466887886,130,130,853.6204533006696,80,80
388,PGC4108219,PGC4108219,7.770718052350389,0.5,0.5,536.5923832850342,130,130,581.6172824052013,80,80
389,PGC9436929,PGC9436929,6.821541655121403,0.5,0.5,534.6966515354711,130,130,589.2734181645953,80,80
390,PGC6718330,PGC6718330,5.092272299244033,0.5,0.5,492.2618415489571,130,130,489.7746862405185,80,80
391,PGC3761568,PGC3761568,8.031763607141322,0.5,0.5,754.6335809027617,130,130,723.5230062944295,80,80
392,PGC4140277,PGC4140277,3.6422072234434593,0.5,0.5,262.8193941868561,130,130,293.8798413564454,80,80
393,PGC5016238,PGC5016238,9.761683729840376,0.5,0.5,885.042198681882,130,130,695.6072326420149,80,80
394,PGC2882616,PGC2882616,6.694100870141397,0.5,0.5,626.1681066214853,130,130,667.1020931246519,80,80
395,PGC2682600,PGC2682600,9.495107785255009,0.5,0.5,990.5704597262353,130,130,601.5242389518763,80,80
396,PGC1156742,PGC1156742,13.545370243308787,0.5,0.5,1363.3669345923306,130,130,1339.0616298312307,80,80
397,PGC6570527,PGC6570527,8.459824196349821,0.5,0.5,800.1668605696904,130,130,783.1737308809342,80,80
398,PGC6728094,PGC6728094,10.020784524601627,0.5,0.5,927.6001585848938,130,130,955.5534994189844,80,80
399,PGC3118359,PGC3118359,8.710481226125317,0.5,0.5,648.3387712827404,130,130,683.5050070573197,80,80
400,PGC4688866,PGC4688866,14.529712891078514,0.5,0.5,1312.67062040273,130,130,1229.2871695694253,80,80
401,PGC1469512,PGC1469512,13.944078041336866,0.5,0.5,1187.5987129548446,130,130,990.6242787072086,80,80
402,PGC7950413,PGC7950413,7.836490441683658,0.5,0.5,1025.2957585003883,130,130,704.195462658992,80,80
403,PGC3382424,PGC3382424,9.282027738297698,0.5,0.5,864.6819657231757,130,130,761.2137777414223,80,80
404,PGC2033012,PGC2033012,4.834864924130638,0.5,0.5,653.2984112410596,130,130,434.08761115353434,80,80
405,PGC7645676,PGC7645676,9.398669614801983,0.5,0.5,791.1326588419367,130,130,761.4795215111393,80,80
406,PGC9600198,PGC9600198,4.5104838901949575,0.5,0.5,494.3443585944576,130,130,384.60710248290405,80,80
407,PGC4155719,PGC4155719,9.583230905124685,0.5,0.5,1006.0499137798239,130,130,817.4806773341057,80,80
408,PGC2217367,PGC2217367,8.297654221687353,0.5,0.5,989.1168751889493,130,130,660.773397140205,80,80
409,PGC8077702,PGC8077702,8.08280380037764,0.5,0.5,751.5443422814634,130,130,806.058865943572,80,80
410,PGC1024321,PGC1024321,6.70262834748302,0.5,0.5,781.2162436955105,130,130,492.43722575586133,80,80
411,PGC6888864,PGC6888864,5.205056810238421,0.5,0.5,562.7265147339119,130,130,539.3655177867072,80,80
412,PGC6105451,PGC6105451,11.79927740166829,0.5,0.5,1067.0430565983374,130,130,893.5675044265085,80,80
413,PGC9963237,PGC9963237,7.469410896565845,0.5,0.5,673.8542950537002,130,130,473.0998142867584,80,80
414,PGC3960012,PGC3960012,7.942077232864892,0.5,0.5,856.5730475933314,130,130,791.405238862462,80,80
415,PGC9095692,PGC9095692,7.25549947382486,0.5,0.5,486.89522479923573,130,130,642.1595285235401,80,80
416,PGC1446260,PGC1446260,13.82234009432636,0.5,0.5,1345.2011527602895,130,130,1172.7909309832066,80,80
417,PGC8805581,PGC8805581,13.884223911132066,0.5,0.5,1107.9267779096404,130,130,1168.5069350702156,80,80
418,PGC9729729,PGC9729729,11.076506181891943,0.5,0.5,1178.6719567823718,130,130,988.7333031342328,80,80
419,PGC3775664,PGC3775664,13.149559706383808,0.5,0.5,1345.2788422207655,130,130,1213.4578161981638,80,80
420,PGC1145178,PGC1145178,10.048664438484355,0.5,0.5,906.7614980890893,130,130,780.5971862852106,80,80
421,PGC5223853,PGC5223853,15.464056530716949,0.5,0.5,1374.7441795184147,130,130,1329.3357899717766,80,80
422,PGC2355461,PGC2355461,8.849485446547053,0.5,0.5,762.3895169285398,130,130,511.01571589534296,80,80
423,PGC9166937,PGC9166937,11.78839948151567,0.5,0.5,915.0460307204326,130,130,1033.1525070782404,80,80
424,PGC1405280,PGC1405280,6.829376228873188,0.5,0.5,702.4228469374918,130,130,671.7076251665583,80,80
425,PGC5558393,PGC5558393,8.035414005197163,0.5,0.5,502.4202906368375,130,130,507.23572173382604,80,80
426,PGC8639679,PGC8639679,6.113377829917066,0.5,0.5,396.92614142561223,130,130,449.70601765265866,80,80
427,PGC8773948,PGC8773948,13.985926176323288,0.5,0.5,1193.006504980277,130,130,1161.3598699950946,80,80
428,PGC2708079,PGC2708079,6.072878274919,0.5,0.5,320.05848333103614,130,130,365.19961204892775,80,80
429,PGC4671739,PGC4671739,9.43451426029357,0.5,0.5,695.5314868477093,130,130,734.5146193575063,80,80
430,PGC2573141,PGC2573141,6.804060087329526,0.5,0.5,417.39317423747775,130,130,635.1840632980814,80,80
431,PGC2893013,PGC2893013,6.130044807954533,0.5,0.5,494.48001471918235,130,130,421.2813390343583,80,80
432,PGC5773983,PGC5773983,13.688757354286865,0.5,0.5,1346.1096895982507,130,130,1160.3317711286418,80,80
433,PGC3696052,PGC3696052,8.618623166085289,0.5,0.5,333.84252204037875,130,130,663.34413158235,80,80
434,PGC6510963,PGC6510963,13.633404544793908,0.5,0.5,1104.5884295418537,130,130,1273.5870156380895,80,80
435,PGC8935004,PGC8935004,12.552828571026836,0.5,0.5,1259.8266294371829,130,130,1086.6226062476628,80,80
436,PGC6746755,PGC6746755,4.3378251541784065,0.5,0.5,388.80730065565524,130,130,363.6767505680298,80,80
437,PGC6975727,PGC6975727,13.290515413849766,0.5,0.5,1063.07265456556,130,130,1002.918874132591,80,80
438,PGC2522206,PGC2522206,13.509616768428122,0.5,0.5,1364.6371747551605,130,130,1234.1934064975023,80,80
439,PGC7886005,PGC7886005,11.542085315164558,0.5,0.5,995.6378464154454,130,130,1061.7123064327136,80,80
440,PGC2344769,PGC2344769,10.995626557121659,0.5,0.5,1004.2417892021127,130,130,927.2236417314003,80,80
441,PGC7900836,PGC7900836,5.1560639308056535,0.5,0.5,76.48173414282309,130,130,276.03654844186906,80,80
442,PGC8294812,PGC8294812,7.184002841422738,0.5,0.5,570.1653658298183,130,130,486.3901835547365,80,80
443,PGC7718763,PGC7718763,13.232979601043915,0.5,0.5,1089.0239263087174,130,130,1076.2120770501988,80,80
444,PGC3506909,PGC3506909,11.420095798807926,0.5,0.5,939.8151285333254,130,130,979.5716907772849,80,80
445,PGC2847028,PGC2847028,10.686935942088429,0.5,0.5,706.7025949600036,130,130,849.7671659325018,80,80
446,PGC5722153,PGC5722153,11.573854065879365,0.5,0.5,1199.7752427867033,130,130,902.8725547784288,80,80
447,PGC8802791,PGC8802791,5.722426254999199,0.5,0.5,623.8695771514228,130,130,514.4386834552226,80,80
448,PGC8047283,PGC8047283,11.865319917433641,0.5,0.5,1202.9599161916844,130,130,974.6914965614835,80,80
449,PGC2121374,PGC2121374,14.990263579968222,0.5,0.5,1140.0040843909362,130,130,1250.8701679969447,80,80
450,PGC9874807,PGC9874807,12.071841665221934,0.5,0.5,1349.122683968883,130,130,1036.341955349472,80,80
451,PGC5114170,PGC5114170,12.946537423470843,0.5,0.5,1069.0888370155828,130,130,1071.2005945649562,80,80
452,PGC8802334,PGC8802334,15.280896671800392,0.5,0.5,1201.2274436905245,130,130,1170.4174395118037,80,80
453,PGC7065577,PGC7065577,4.231113551498109,0.5,0.5,355.18354652063266,130,130,384.26816980509386,80,80
454,PGC5513538,PGC5513538,13.28749463634305,0.5,0.5,1351.3554330894067,130,130,1109.8939137546936,80,80
455,PGC1745204,PGC1745204,8.98973905777535,0.5,0.5,856.0283427974915,130,130,899.6706500078953,80,80
456,PGC9875534,PGC9875534,8.511804419551014,0.5,0.5,562.5805817709746,130,130,587.4391411667553,80,80
457,PGC4799823,PGC4799823,3.516871738917918,0.5,0.5,470.4595589351493,130,130,403.5010214615219,80,80
458,PGC9954518,PGC9954518,5.200442758658987,0.5,0.5,506.51567119812137,130,130,570.3956413102392,80,80
459,PGC2055655,PGC2055655,8.922578412719641,0.5,0.5,817.8759603699543,130,130,896.560967924869,80,80
460,PGC8615641,PGC8615641,4.272898835031757,0.5,0.5,154.78047851185082,130,130,331.49127585551474,80,80
461,PGC9605560,PGC9605560,5.048026754972349,0.5,0.5,614.6212183317643,130,130,253.90347540859563,80,80
462,PGC3003078,PGC3003078,8.448887027914422,0.5,0.5,1031.3864632831385,130,130,540.7280141832549,80,80
463,PGC9415306,PGC9415306,12.338416574132419,0.5,0.5,1142.8654917851297,130,130,987.2613910755397,80,80
464,PGC6398944,PGC6398944,13.806110667230211,0.5,0.5,1402.0799419840048,130,130,1064.8102422478207,80,80
465,PGC6489024,PGC6489024,7.368554623828147,0.5,0.5,780.3265835435448,130,130,692.2730979768595,80,80
466,PGC9311229,PGC9311229,13.94572573952636,0.5,0.5,1301.1651925136966,130,130,1083.0486472171542,80,80
467,PGC3170026,PGC3170026,12.629344954649799,0.5,0.5,1145.3363688759844,130,130,872.1871044474058,80,80
468,PGC1027170,PGC1027170,6.284111547871497,0.5,0.5,294.3738376368083,130,130,408.8018057766818,80,80
469,PGC4629147,PGC4629147,15.533353241679952,0.5,0.5,1221.4044501391213,130,130,1182.379247995068,80,80
470,PGC2641438,PGC2641438,8.907836093227528,0.5,0.5,732.0013365189964,130,130,735.0773325610811,80,80
471,PGC1168318,PGC1168318,9.09550618694331,0.5,0.5,758.502174763976,130,130,724.354071001292,80,80
472,PGC9649267,PGC9649267,10.482539715062105,0.5,0.5,896.6045924668604,130,130,993.1045936183502,80,80
473,PGC7113374,PGC7113374,13.085980176658044,0.5,0.5,1305.216572204454,130,130,1037.1828041216268,80,80
474,PGC9877874,PGC9877874,10.545605180507831,0.5,0.5,1040.6589186895335,130,130,810.9609556347549,80,80
475,PGC2854275,PGC2854275,12.390814197690757,0.5,0.5,1388.285460380346,130,130,1025.932961073939,80,80
476,PGC3522882,PGC3522882,13.485467952757197,0.5,0.5,1382.881240963902,130,130,1193.3669025054312,80,80
477,PGC3648016,PGC3648016,10.273245582432976,0.5,0.5,912.8390170987659,130,130,914.5779531807497,80,80
478,PGC4725973,PGC4725973,12.620502406153353,0.5,0.5,918.0197042928678,130,130,972.7639673374483,80,80
479,PGC5223902,PGC5223902,7.277182231365469,0.5,0.5,573.5659202103438,130,130,529.7985167335472,80,80
480,PGC4272766,PGC4272766,12.270064457436563,0.5,0.5,1207.3354257179315,130,130,985.1774136999273,80,80
481,PGC7164358,PGC7164358,10.288514795360015,0.5,0.5,1105.565619514219,130,130,905.639274765406,80,80
